Combination,Unique Rows,Unique Rows Excluding Columns,Score
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, INCOME, RACE_1, EDUCATION, LGBT_IDENTITY",1552,73,1.0856958762886597
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, INCOME, RACE_1, EDUCATION, ETHNICITY_1",1486,92,1.1211305518169583
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, INCOME, RACE_1, EDUCATION, GENDER",1591,133,1.021370207416719
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, INCOME, RACE_1, EMPLOYMENT, LGBT_IDENTITY",1549,65,1.0929632020658488
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, INCOME, RACE_1, EMPLOYMENT, ETHNICITY_1",1487,83,1.1264290517821116
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, INCOME, RACE_1, EMPLOYMENT, GENDER",1575,124,1.0374603174603174
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, INCOME, RACE_1, LGBT_IDENTITY, ETHNICITY_1",1470,93,1.1326530612244898
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, INCOME, RACE_1, LGBT_IDENTITY, GENDER",1548,148,1.0400516795865633
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, INCOME, RACE_1, ETHNICITY_1, GENDER",1478,169,1.0751014884979702
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, INCOME, CURRENT_GENDER, MARITAL_STATUS, EDUCATION",1575,116,1.0425396825396824
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, INCOME, CURRENT_GENDER, MARITAL_STATUS, EMPLOYMENT",1551,121,1.0554480980012895
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, INCOME, CURRENT_GENDER, MARITAL_STATUS, LGBT_IDENTITY",1539,137,1.0532813515269657
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, INCOME, CURRENT_GENDER, MARITAL_STATUS, ETHNICITY_1",1504,166,1.0585106382978724
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, INCOME, CURRENT_GENDER, MARITAL_STATUS, GENDER",1464,176,1.080601092896175
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, INCOME, CURRENT_GENDER, EDUCATION, EMPLOYMENT",1578,121,1.0373891001267428
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, INCOME, CURRENT_GENDER, EDUCATION, LGBT_IDENTITY",1567,132,1.0376515634971282
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, INCOME, CURRENT_GENDER, EDUCATION, ETHNICITY_1",1517,158,1.054713249835201
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, INCOME, CURRENT_GENDER, EDUCATION, GENDER",1483,158,1.078894133513149
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, INCOME, CURRENT_GENDER, EMPLOYMENT, LGBT_IDENTITY",1551,128,1.0509348807221148
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, INCOME, CURRENT_GENDER, EMPLOYMENT, ETHNICITY_1",1501,156,1.067288474350433
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, INCOME, CURRENT_GENDER, EMPLOYMENT, GENDER",1468,167,1.0837874659400546
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, INCOME, CURRENT_GENDER, LGBT_IDENTITY, ETHNICITY_1",1465,190,1.070307167235495
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, INCOME, CURRENT_GENDER, LGBT_IDENTITY, GENDER",1429,195,1.0937718684394682
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, INCOME, CURRENT_GENDER, ETHNICITY_1, GENDER",1366,239,1.1120058565153734
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, INCOME, MARITAL_STATUS, EDUCATION, EMPLOYMENT",1541,63,1.099935107073329
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, INCOME, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY",1536,75,1.095703125
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, INCOME, MARITAL_STATUS, EDUCATION, ETHNICITY_1",1491,83,1.1234071093226023
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, INCOME, MARITAL_STATUS, EDUCATION, GENDER",1570,122,1.0420382165605095
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, INCOME, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY",1515,76,1.1102310231023103
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, INCOME, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1",1468,84,1.1403269754768393
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, INCOME, MARITAL_STATUS, EMPLOYMENT, GENDER",1547,127,1.0542986425339367
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, INCOME, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1",1465,93,1.136518771331058
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, INCOME, MARITAL_STATUS, LGBT_IDENTITY, GENDER",1541,147,1.045425048669695
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, INCOME, MARITAL_STATUS, ETHNICITY_1, GENDER",1496,177,1.0568181818181819
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, INCOME, EDUCATION, EMPLOYMENT, LGBT_IDENTITY",1549,75,1.0865074241446093
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, INCOME, EDUCATION, EMPLOYMENT, ETHNICITY_1",1493,92,1.115874079035499
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, INCOME, EDUCATION, EMPLOYMENT, GENDER",1575,135,1.0304761904761905
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, INCOME, EDUCATION, LGBT_IDENTITY, ETHNICITY_1",1478,97,1.1238159675236807
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, INCOME, EDUCATION, LGBT_IDENTITY, GENDER",1571,147,1.0254614894971357
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, INCOME, EDUCATION, ETHNICITY_1, GENDER",1514,177,1.0442536327608982
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, INCOME, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",1477,97,1.1245768449559919
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, INCOME, EMPLOYMENT, LGBT_IDENTITY, GENDER",1553,140,1.0418544752092724
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, INCOME, EMPLOYMENT, ETHNICITY_1, GENDER",1499,165,1.0627084723148765
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, INCOME, LGBT_IDENTITY, ETHNICITY_1, GENDER",1465,207,1.058703071672355
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, MARITAL_STATUS, EDUCATION",1355,187,1.159409594095941
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, MARITAL_STATUS, EMPLOYMENT",1354,191,1.1573116691285081
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, MARITAL_STATUS, LGBT_IDENTITY",1295,238,1.1737451737451738
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, MARITAL_STATUS, ETHNICITY_1",1222,263,1.2234042553191489
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, MARITAL_STATUS, GENDER",1183,274,1.2544378698224852
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, EDUCATION, EMPLOYMENT",1383,180,1.140997830802603
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, EDUCATION, LGBT_IDENTITY",1310,218,1.1755725190839694
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, EDUCATION, ETHNICITY_1",1239,251,1.2163034705407587
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, EDUCATION, GENDER",1202,243,1.2603993344425957
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, EMPLOYMENT, LGBT_IDENTITY",1318,234,1.1562974203338392
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, EMPLOYMENT, ETHNICITY_1",1265,264,1.1810276679841898
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, EMPLOYMENT, GENDER",1226,251,1.2292006525285482
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, LGBT_IDENTITY, ETHNICITY_1",1169,322,1.2284003421727974
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, LGBT_IDENTITY, GENDER",1132,305,1.2835689045936396
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, ETHNICITY_1, GENDER",1054,346,1.3396584440227703
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT",1393,105,1.1866475233309404
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY",1337,111,1.231862378459237
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, ETHNICITY_1",1276,125,1.2797805642633229
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, GENDER",1354,192,1.1565731166912852
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, RACE_1, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY",1334,124,1.224887556221889
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, RACE_1, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1",1280,127,1.27421875
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, RACE_1, MARITAL_STATUS, EMPLOYMENT, GENDER",1353,193,1.156688839615669
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, RACE_1, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1",1212,164,1.3151815181518152
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, RACE_1, MARITAL_STATUS, LGBT_IDENTITY, GENDER",1295,253,1.162162162162162
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, RACE_1, MARITAL_STATUS, ETHNICITY_1, GENDER",1217,269,1.2235004108463434
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, RACE_1, EDUCATION, EMPLOYMENT, LGBT_IDENTITY",1365,118,1.2014652014652014
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, RACE_1, EDUCATION, EMPLOYMENT, ETHNICITY_1",1314,135,1.235159817351598
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, RACE_1, EDUCATION, EMPLOYMENT, GENDER",1382,187,1.1367583212735166
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, RACE_1, EDUCATION, LGBT_IDENTITY, ETHNICITY_1",1240,165,1.2846774193548387
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, RACE_1, EDUCATION, LGBT_IDENTITY, GENDER",1313,233,1.1614623000761615
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, RACE_1, EDUCATION, ETHNICITY_1, GENDER",1239,262,1.2074253430185633
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, RACE_1, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",1239,175,1.2776432606941082
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, RACE_1, EMPLOYMENT, LGBT_IDENTITY, GENDER",1318,246,1.1471927162367224
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, RACE_1, EMPLOYMENT, ETHNICITY_1, GENDER",1261,272,1.1784298176050754
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, RACE_1, LGBT_IDENTITY, ETHNICITY_1, GENDER",1168,338,1.2157534246575343
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, EMPLOYMENT",1397,185,1.125984251968504
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY",1347,200,1.1566443949517446
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, ETHNICITY_1",1286,249,1.1734059097978227
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, GENDER",1237,258,1.2126111560226354
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, CURRENT_GENDER, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY",1342,197,1.1631892697466468
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, CURRENT_GENDER, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1",1282,265,1.1645865834633384
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, CURRENT_GENDER, MARITAL_STATUS, EMPLOYMENT, GENDER",1228,272,1.210097719869707
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, CURRENT_GENDER, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1",1209,335,1.1770057899090156
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, CURRENT_GENDER, MARITAL_STATUS, LGBT_IDENTITY, GENDER",1174,313,1.2308347529812607
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, CURRENT_GENDER, MARITAL_STATUS, ETHNICITY_1, GENDER",1091,373,1.2694775435380385
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, CURRENT_GENDER, EDUCATION, EMPLOYMENT, LGBT_IDENTITY",1374,182,1.1470160116448327
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, CURRENT_GENDER, EDUCATION, EMPLOYMENT, ETHNICITY_1",1297,221,1.1850424055512723
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, CURRENT_GENDER, EDUCATION, EMPLOYMENT, GENDER",1248,223,1.2299679487179487
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, CURRENT_GENDER, EDUCATION, LGBT_IDENTITY, ETHNICITY_1",1237,298,1.1802748585286984
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, CURRENT_GENDER, EDUCATION, LGBT_IDENTITY, GENDER",1198,281,1.2328881469115192
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, CURRENT_GENDER, EDUCATION, ETHNICITY_1, GENDER",1125,330,1.2693333333333334
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, CURRENT_GENDER, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",1240,312,1.1661290322580644
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, CURRENT_GENDER, EMPLOYMENT, LGBT_IDENTITY, GENDER",1191,291,1.2317380352644836
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, CURRENT_GENDER, EMPLOYMENT, ETHNICITY_1, GENDER",1134,350,1.2416225749559082
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, CURRENT_GENDER, LGBT_IDENTITY, ETHNICITY_1, GENDER",1035,410,1.3024154589371981
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY",1374,102,1.205240174672489
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, MARITAL_STATUS, EDUCATION, EMPLOYMENT, ETHNICITY_1",1309,134,1.2406417112299466
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, MARITAL_STATUS, EDUCATION, EMPLOYMENT, GENDER",1396,186,1.1260744985673352
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, ETHNICITY_1",1255,153,1.2788844621513944
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, GENDER",1351,219,1.139156180606958
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, MARITAL_STATUS, EDUCATION, ETHNICITY_1, GENDER",1282,254,1.173166926677067
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",1255,146,1.2844621513944223
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, GENDER",1346,210,1.150074294205052
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1, GENDER",1280,272,1.1609375
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1, GENDER",1210,352,1.1619834710743802
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",1278,140,1.2660406885759
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, GENDER",1373,193,1.1398397669337217
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, EDUCATION, EMPLOYMENT, ETHNICITY_1, GENDER",1293,234,1.1786542923433874
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, GENDER",1239,317,1.1630347054075867
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",1240,329,1.1524193548387096
"age_at_visit, LANGUAGE, INCOME, RACE_1, CURRENT_GENDER, MARITAL_STATUS, EDUCATION",1408,465,0.9183238636363636
"age_at_visit, LANGUAGE, INCOME, RACE_1, CURRENT_GENDER, MARITAL_STATUS, EMPLOYMENT",1397,444,0.9405869720830351
"age_at_visit, LANGUAGE, INCOME, RACE_1, CURRENT_GENDER, MARITAL_STATUS, LGBT_IDENTITY",1346,533,0.9101040118870728
"age_at_visit, LANGUAGE, INCOME, RACE_1, CURRENT_GENDER, MARITAL_STATUS, ETHNICITY_1",1278,570,0.9295774647887324
"age_at_visit, LANGUAGE, INCOME, RACE_1, CURRENT_GENDER, MARITAL_STATUS, GENDER",1230,554,0.9788617886178862
"age_at_visit, LANGUAGE, INCOME, RACE_1, CURRENT_GENDER, EDUCATION, EMPLOYMENT",1426,444,0.9214586255259467
"age_at_visit, LANGUAGE, INCOME, RACE_1, CURRENT_GENDER, EDUCATION, LGBT_IDENTITY",1379,527,0.892675852066715
"age_at_visit, LANGUAGE, INCOME, RACE_1, CURRENT_GENDER, EDUCATION, ETHNICITY_1",1305,550,0.9256704980842911
"age_at_visit, LANGUAGE, INCOME, RACE_1, CURRENT_GENDER, EDUCATION, GENDER",1260,526,0.9777777777777777
"age_at_visit, LANGUAGE, INCOME, RACE_1, CURRENT_GENDER, EMPLOYMENT, LGBT_IDENTITY",1388,513,0.8969740634005764
"age_at_visit, LANGUAGE, INCOME, RACE_1, CURRENT_GENDER, EMPLOYMENT, ETHNICITY_1",1311,540,0.9290617848970252
"age_at_visit, LANGUAGE, INCOME, RACE_1, CURRENT_GENDER, EMPLOYMENT, GENDER",1260,515,0.9865079365079366
"age_at_visit, LANGUAGE, INCOME, RACE_1, CURRENT_GENDER, LGBT_IDENTITY, ETHNICITY_1",1236,613,0.9263754045307443
"age_at_visit, LANGUAGE, INCOME, RACE_1, CURRENT_GENDER, LGBT_IDENTITY, GENDER",1189,604,0.9705634987384356
"age_at_visit, LANGUAGE, INCOME, RACE_1, CURRENT_GENDER, ETHNICITY_1, GENDER",1084,631,1.0396678966789668
"age_at_visit, LANGUAGE, INCOME, RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT",1372,343,1.03134110787172
"age_at_visit, LANGUAGE, INCOME, RACE_1, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY",1347,405,1.0044543429844097
"age_at_visit, LANGUAGE, INCOME, RACE_1, MARITAL_STATUS, EDUCATION, ETHNICITY_1",1280,421,1.04453125
"age_at_visit, LANGUAGE, INCOME, RACE_1, MARITAL_STATUS, EDUCATION, GENDER",1399,468,0.9220872051465332
"age_at_visit, LANGUAGE, INCOME, RACE_1, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY",1337,385,1.0269259536275244
"age_at_visit, LANGUAGE, INCOME, RACE_1, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1",1275,393,1.0705882352941176
"age_at_visit, LANGUAGE, INCOME, RACE_1, MARITAL_STATUS, EMPLOYMENT, GENDER",1386,450,0.9437229437229437
"age_at_visit, LANGUAGE, INCOME, RACE_1, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1",1232,477,1.0397727272727273
"age_at_visit, LANGUAGE, INCOME, RACE_1, MARITAL_STATUS, LGBT_IDENTITY, GENDER",1346,532,0.9108469539375929
"age_at_visit, LANGUAGE, INCOME, RACE_1, MARITAL_STATUS, ETHNICITY_1, GENDER",1268,572,0.9353312302839116
"age_at_visit, LANGUAGE, INCOME, RACE_1, EDUCATION, EMPLOYMENT, LGBT_IDENTITY",1357,392,1.0066322770817981
"age_at_visit, LANGUAGE, INCOME, RACE_1, EDUCATION, EMPLOYMENT, ETHNICITY_1",1297,409,1.0400925212027756
"age_at_visit, LANGUAGE, INCOME, RACE_1, EDUCATION, EMPLOYMENT, GENDER",1418,451,0.9217207334273625
"age_at_visit, LANGUAGE, INCOME, RACE_1, EDUCATION, LGBT_IDENTITY, ETHNICITY_1",1247,477,1.0272654370489174
"age_at_visit, LANGUAGE, INCOME, RACE_1, EDUCATION, LGBT_IDENTITY, GENDER",1377,528,0.8932461873638344
"age_at_visit, LANGUAGE, INCOME, RACE_1, EDUCATION, ETHNICITY_1, GENDER",1298,559,0.923728813559322
"age_at_visit, LANGUAGE, INCOME, RACE_1, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",1265,474,1.0150197628458497
"age_at_visit, LANGUAGE, INCOME, RACE_1, EMPLOYMENT, LGBT_IDENTITY, GENDER",1387,522,0.8911319394376351
"age_at_visit, LANGUAGE, INCOME, RACE_1, EMPLOYMENT, ETHNICITY_1, GENDER",1300,545,0.933076923076923
"age_at_visit, LANGUAGE, INCOME, RACE_1, LGBT_IDENTITY, ETHNICITY_1, GENDER",1233,617,0.9253852392538524
"age_at_visit, LANGUAGE, INCOME, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, EMPLOYMENT",1399,407,0.9656897784131523
"age_at_visit, LANGUAGE, INCOME, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY",1338,483,0.952914798206278
"age_at_visit, LANGUAGE, INCOME, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, ETHNICITY_1",1292,513,0.9636222910216719
"age_at_visit, LANGUAGE, INCOME, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, GENDER",1226,494,1.030995106035889
"age_at_visit, LANGUAGE, INCOME, CURRENT_GENDER, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY",1342,464,0.9642324888226528
"age_at_visit, LANGUAGE, INCOME, CURRENT_GENDER, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1",1292,483,0.9868421052631579
"age_at_visit, LANGUAGE, INCOME, CURRENT_GENDER, MARITAL_STATUS, EMPLOYMENT, GENDER",1232,469,1.0462662337662338
"age_at_visit, LANGUAGE, INCOME, CURRENT_GENDER, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1",1212,567,0.9826732673267327
"age_at_visit, LANGUAGE, INCOME, CURRENT_GENDER, MARITAL_STATUS, LGBT_IDENTITY, GENDER",1148,567,1.0374564459930313
"age_at_visit, LANGUAGE, INCOME, CURRENT_GENDER, MARITAL_STATUS, ETHNICITY_1, GENDER",1090,605,1.0577981651376147
"age_at_visit, LANGUAGE, INCOME, CURRENT_GENDER, EDUCATION, EMPLOYMENT, LGBT_IDENTITY",1388,466,0.930835734870317
"age_at_visit, LANGUAGE, INCOME, CURRENT_GENDER, EDUCATION, EMPLOYMENT, ETHNICITY_1",1318,506,0.9499241274658573
"age_at_visit, LANGUAGE, INCOME, CURRENT_GENDER, EDUCATION, EMPLOYMENT, GENDER",1257,491,1.0079554494828957
"age_at_visit, LANGUAGE, INCOME, CURRENT_GENDER, EDUCATION, LGBT_IDENTITY, ETHNICITY_1",1241,574,0.9540692989524577
"age_at_visit, LANGUAGE, INCOME, CURRENT_GENDER, EDUCATION, LGBT_IDENTITY, GENDER",1186,550,1.0185497470489038
"age_at_visit, LANGUAGE, INCOME, CURRENT_GENDER, EDUCATION, ETHNICITY_1, GENDER",1106,585,1.0605786618444846
"age_at_visit, LANGUAGE, INCOME, CURRENT_GENDER, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",1262,557,0.9516640253565769
"age_at_visit, LANGUAGE, INCOME, CURRENT_GENDER, EMPLOYMENT, LGBT_IDENTITY, GENDER",1208,546,1.0033112582781456
"age_at_visit, LANGUAGE, INCOME, CURRENT_GENDER, EMPLOYMENT, ETHNICITY_1, GENDER",1110,575,1.0657657657657658
"age_at_visit, LANGUAGE, INCOME, CURRENT_GENDER, LGBT_IDENTITY, ETHNICITY_1, GENDER",1011,652,1.0939663699307616
"age_at_visit, LANGUAGE, INCOME, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY",1325,351,1.0618867924528301
"age_at_visit, LANGUAGE, INCOME, MARITAL_STATUS, EDUCATION, EMPLOYMENT, ETHNICITY_1",1284,367,1.0833333333333333
"age_at_visit, LANGUAGE, INCOME, MARITAL_STATUS, EDUCATION, EMPLOYMENT, GENDER",1387,413,0.969718817591925
"age_at_visit, LANGUAGE, INCOME, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, ETHNICITY_1",1233,440,1.0689375506893755
"age_at_visit, LANGUAGE, INCOME, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, GENDER",1338,487,0.9499252615844545
"age_at_visit, LANGUAGE, INCOME, MARITAL_STATUS, EDUCATION, ETHNICITY_1, GENDER",1282,521,0.9648985959438378
"age_at_visit, LANGUAGE, INCOME, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",1226,420,1.0913539967373573
"age_at_visit, LANGUAGE, INCOME, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, GENDER",1342,472,0.9582712369597616
"age_at_visit, LANGUAGE, INCOME, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1, GENDER",1283,487,0.990646921278254
"age_at_visit, LANGUAGE, INCOME, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1, GENDER",1211,574,0.9777043765483072
"age_at_visit, LANGUAGE, INCOME, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",1257,428,1.0580747812251392
"age_at_visit, LANGUAGE, INCOME, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, GENDER",1388,477,0.9229106628242075
"age_at_visit, LANGUAGE, INCOME, EDUCATION, EMPLOYMENT, ETHNICITY_1, GENDER",1310,514,0.9496183206106871
"age_at_visit, LANGUAGE, INCOME, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, GENDER",1243,585,0.9436846339501207
"age_at_visit, LANGUAGE, INCOME, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",1263,571,0.9398258115597783
"age_at_visit, LANGUAGE, RACE_1, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, EMPLOYMENT",1152,576,1.0260416666666667
"age_at_visit, LANGUAGE, RACE_1, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY",1063,657,1.0357478833490121
