Combination,Unique Rows,Unique Rows Excluding Columns,Score
"background_SES, gender_identity_M, sex, handedness, religious_upbringing, religious_now",75,233,3.7733333333333334
"background_SES, gender_identity_M, education_level, gender_identity_F, handedness, religious_upbringing",154,139,2.448051948051948
"background_SES, gender_identity_M, education_level, gender_identity_F, handedness, religious_now",144,139,2.6180555555555554
"background_SES, gender_identity_M, education_level, gender_identity_F, religious_upbringing, religious_now",171,136,2.2222222222222223
"background_SES, gender_identity_M, education_level, handedness, religious_upbringing, religious_now",130,162,2.723076923076923
"background_SES, gender_identity_M, gender_identity_F, handedness, religious_upbringing, religious_now",125,172,2.752
"background_SES, sex, education_level, gender_identity_F, handedness, religious_upbringing",102,194,3.156862745098039
"background_SES, sex, education_level, gender_identity_F, handedness, religious_now",98,200,3.2244897959183674
"background_SES, sex, education_level, gender_identity_F, religious_upbringing, religious_now",113,184,2.938053097345133
"background_SES, sex, education_level, handedness, religious_upbringing, religious_now",82,203,3.817073170731707
"background_SES, sex, gender_identity_F, handedness, religious_upbringing, religious_now",62,223,4.725806451612903
"background_SES, education_level, gender_identity_F, handedness, religious_upbringing, religious_now",139,163,2.539568345323741
"sexual_attraction_M, gender_identity_M, sex, education_level, gender_identity_F, handedness",69,385,1.8985507246376812
"sexual_attraction_M, gender_identity_M, sex, education_level, gender_identity_F, religious_upbringing",69,372,2.0869565217391304
"sexual_attraction_M, gender_identity_M, sex, education_level, gender_identity_F, religious_now",70,395,1.7285714285714286
"sexual_attraction_M, gender_identity_M, sex, education_level, handedness, religious_upbringing",60,396,2.0
"sexual_attraction_M, gender_identity_M, sex, education_level, handedness, religious_now",65,412,1.6
"sexual_attraction_M, gender_identity_M, sex, education_level, religious_upbringing, religious_now",70,383,1.9
"sexual_attraction_M, gender_identity_M, sex, gender_identity_F, handedness, religious_upbringing",57,437,1.3859649122807018
"sexual_attraction_M, gender_identity_M, sex, gender_identity_F, handedness, religious_now",60,451,1.0833333333333333
"sexual_attraction_M, gender_identity_M, sex, gender_identity_F, religious_upbringing, religious_now",65,401,1.7692307692307692
"sexual_attraction_M, gender_identity_M, sex, handedness, religious_upbringing, religious_now",53,429,1.6415094339622642
"sexual_attraction_M, gender_identity_M, education_level, gender_identity_F, handedness, religious_upbringing",89,348,1.8876404494382022
"sexual_attraction_M, gender_identity_M, education_level, gender_identity_F, handedness, religious_now",91,377,1.5274725274725274
"sexual_attraction_M, gender_identity_M, education_level, gender_identity_F, religious_upbringing, religious_now",94,334,1.9361702127659575
"sexual_attraction_M, gender_identity_M, education_level, handedness, religious_upbringing, religious_now",82,346,2.073170731707317
"sexual_attraction_M, gender_identity_M, gender_identity_F, handedness, religious_upbringing, religious_now",75,398,1.5733333333333333
"sexual_attraction_M, sex, education_level, gender_identity_F, handedness, religious_upbringing",62,406,1.7741935483870968
"sexual_attraction_M, sex, education_level, gender_identity_F, handedness, religious_now",65,417,1.523076923076923
"sexual_attraction_M, sex, education_level, gender_identity_F, religious_upbringing, religious_now",68,386,1.911764705882353
"sexual_attraction_M, sex, education_level, handedness, religious_upbringing, religious_now",43,381,3.13953488372093
"sexual_attraction_M, sex, gender_identity_F, handedness, religious_upbringing, religious_now",48,434,1.7083333333333333
"sexual_attraction_M, education_level, gender_identity_F, handedness, religious_upbringing, religious_now",79,355,2.037974683544304
"gender_identity_M, sex, education_level, gender_identity_F, handedness, religious_upbringing",40,353,4.075
"gender_identity_M, sex, education_level, gender_identity_F, handedness, religious_now",40,377,3.475
"gender_identity_M, sex, education_level, gender_identity_F, religious_upbringing, religious_now",43,337,4.162790697674419
"gender_identity_M, sex, education_level, handedness, religious_upbringing, religious_now",37,355,4.351351351351352
"gender_identity_M, sex, gender_identity_F, handedness, religious_upbringing, religious_now",36,397,3.3055555555555554
"gender_identity_M, education_level, gender_identity_F, handedness, religious_upbringing, religious_now",54,314,3.740740740740741
"sex, education_level, gender_identity_F, handedness, religious_upbringing, religious_now",28,369,5.25
"age, sexual_attraction_F, background_SES, sexual_attraction_M, gender_identity_M, sex, education_level",445,11,1.1348314606741574
"age, sexual_attraction_F, background_SES, sexual_attraction_M, gender_identity_M, sex, gender_identity_F",388,3,1.3221649484536082
"age, sexual_attraction_F, background_SES, sexual_attraction_M, gender_identity_M, sex, handedness",403,18,1.2357320099255582
"age, sexual_attraction_F, background_SES, sexual_attraction_M, gender_identity_M, sex, religious_upbringing",432,16,1.1574074074074074
"age, sexual_attraction_F, background_SES, sexual_attraction_M, gender_identity_M, sex, religious_now",423,15,1.1843971631205674
"age, sexual_attraction_F, background_SES, sexual_attraction_M, gender_identity_M, education_level, gender_identity_F",454,2,1.13215859030837
"age, sexual_attraction_F, background_SES, sexual_attraction_M, gender_identity_M, education_level, handedness",453,9,1.119205298013245
"age, sexual_attraction_F, background_SES, sexual_attraction_M, gender_identity_M, education_level, religious_upbringing",497,11,1.0160965794768613
"age, sexual_attraction_F, background_SES, sexual_attraction_M, gender_identity_M, education_level, religious_now",488,12,1.0327868852459017
"age, sexual_attraction_F, background_SES, sexual_attraction_M, gender_identity_M, gender_identity_F, handedness",416,0,1.2403846153846154
"age, sexual_attraction_F, background_SES, sexual_attraction_M, gender_identity_M, gender_identity_F, religious_upbringing",439,1,1.173120728929385
"age, sexual_attraction_F, background_SES, sexual_attraction_M, gender_identity_M, gender_identity_F, religious_now",435,1,1.1839080459770115
"age, sexual_attraction_F, background_SES, sexual_attraction_M, gender_identity_M, handedness, religious_upbringing",453,12,1.1125827814569536
"age, sexual_attraction_F, background_SES, sexual_attraction_M, gender_identity_M, handedness, religious_now",445,14,1.1280898876404495
"age, sexual_attraction_F, background_SES, sexual_attraction_M, gender_identity_M, religious_upbringing, religious_now",454,11,1.1123348017621146
"age, sexual_attraction_F, background_SES, sexual_attraction_M, sex, education_level, gender_identity_F",433,11,1.166281755196305
"age, sexual_attraction_F, background_SES, sexual_attraction_M, sex, education_level, handedness",425,23,1.16
"age, sexual_attraction_F, background_SES, sexual_attraction_M, sex, education_level, religious_upbringing",477,18,1.0440251572327044
"age, sexual_attraction_F, background_SES, sexual_attraction_M, sex, education_level, religious_now",464,27,1.0538793103448276
"age, sexual_attraction_F, background_SES, sexual_attraction_M, sex, gender_identity_F, handedness",393,18,1.2671755725190839
"age, sexual_attraction_F, background_SES, sexual_attraction_M, sex, gender_identity_F, religious_upbringing",419,15,1.1957040572792363
"age, sexual_attraction_F, background_SES, sexual_attraction_M, sex, gender_identity_F, religious_now",406,16,1.2315270935960592
"age, sexual_attraction_F, background_SES, sexual_attraction_M, sex, handedness, religious_upbringing",424,29,1.1485849056603774
"age, sexual_attraction_F, background_SES, sexual_attraction_M, sex, handedness, religious_now",406,30,1.1970443349753694
"age, sexual_attraction_F, background_SES, sexual_attraction_M, sex, religious_upbringing, religious_now",419,25,1.171837708830549
"age, sexual_attraction_F, background_SES, sexual_attraction_M, education_level, gender_identity_F, handedness",445,9,1.1393258426966293
"age, sexual_attraction_F, background_SES, sexual_attraction_M, education_level, gender_identity_F, religious_upbringing",488,7,1.0430327868852458
"age, sexual_attraction_F, background_SES, sexual_attraction_M, education_level, gender_identity_F, religious_now",480,6,1.0625
"age, sexual_attraction_F, background_SES, sexual_attraction_M, education_level, handedness, religious_upbringing",475,14,1.0568421052631578
"age, sexual_attraction_F, background_SES, sexual_attraction_M, education_level, handedness, religious_now",464,21,1.0668103448275863
"age, sexual_attraction_F, background_SES, sexual_attraction_M, education_level, religious_upbringing, religious_now",480,19,1.0354166666666667
"age, sexual_attraction_F, background_SES, sexual_attraction_M, gender_identity_F, handedness, religious_upbringing",447,11,1.1297539149888143
"age, sexual_attraction_F, background_SES, sexual_attraction_M, gender_identity_F, handedness, religious_now",436,11,1.158256880733945
"age, sexual_attraction_F, background_SES, sexual_attraction_M, gender_identity_F, religious_upbringing, religious_now",443,12,1.1376975169300225
"age, sexual_attraction_F, background_SES, sexual_attraction_M, handedness, religious_upbringing, religious_now",437,21,1.1327231121281465
"age, sexual_attraction_F, background_SES, gender_identity_M, sex, education_level, gender_identity_F",450,9,1.1266666666666667
"age, sexual_attraction_F, background_SES, gender_identity_M, sex, education_level, handedness",450,36,1.0666666666666667
"age, sexual_attraction_F, background_SES, gender_identity_M, sex, education_level, religious_upbringing",491,33,0.9837067209775967
"age, sexual_attraction_F, background_SES, gender_identity_M, sex, education_level, religious_now",479,26,1.022964509394572
"age, sexual_attraction_F, background_SES, gender_identity_M, sex, gender_identity_F, handedness",408,17,1.2230392156862746
"age, sexual_attraction_F, background_SES, gender_identity_M, sex, gender_identity_F, religious_upbringing",432,13,1.1643518518518519
"age, sexual_attraction_F, background_SES, gender_identity_M, sex, gender_identity_F, religious_now",427,8,1.189695550351288
"age, sexual_attraction_F, background_SES, gender_identity_M, sex, handedness, religious_upbringing",442,45,1.0656108597285068
"age, sexual_attraction_F, background_SES, gender_identity_M, sex, handedness, religious_now",432,41,1.099537037037037
"age, sexual_attraction_F, background_SES, gender_identity_M, sex, religious_upbringing, religious_now",439,36,1.0933940774487472
"age, sexual_attraction_F, background_SES, gender_identity_M, education_level, gender_identity_F, handedness",460,11,1.0978260869565217
"age, sexual_attraction_F, background_SES, gender_identity_M, education_level, gender_identity_F, religious_upbringing",496,6,1.028225806451613
"age, sexual_attraction_F, background_SES, gender_identity_M, education_level, gender_identity_F, religious_now",490,4,1.0448979591836736
